row_number,label,dataset_name,state_name,title
124,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_189.h5,Correlation of imaging and clinical features in the assessment of mandibular invasion of oral carcinomas
78,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_189.h5,Value of additional skull lateral static imaging in whole-body bone imaging for skull bone invasion evaluation in nasopharyngeal carcinoma patients: comparison with CT
116,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_189.h5,[The value of single photon emission computed tomography-computed tomography in diagnosis of carcinoma invasion of mandible]
167,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_189.h5,"The diagnostic values of MRI, enhanced CT and PET-CT in detecting skull base invasion of nasopharyngeal carcinomas: A comparative study"
21,1,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,Correlation between clinical and MRI assessment of depth of invasion in oral tongue squamous cell carcinoma
127,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,Neoadjuvant cisplatin and radical cesarean hysterectomy for cervical cancer in pregnancy
4,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,Comparison between magnetic resonance and computed tomography in detecting mandibular invasion in oral cancer: A systematic review and diagnostic meta-analysis: MRI x CT in mandibular invasion
42,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,Evidence for imaging the mandible in the management of oral squamous cell carcinoma: A review
40,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,"Comment on 'Bone SPECT reduces the number of unnecessary mandibular resections in patients with squamous cell carcinoma' [Van Can EM, Oyen WJG, Koole R, Stoelinga PJW. Oral Oncology 2006"
156,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,What is the significance of nasal involvement in nasopharyngeal carcinoma?
228,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,"Perinerural, lymphovascular and depths of invasion in extrapolating nodal metastasis in oral cancer"
124,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,Correlation of imaging and clinical features in the assessment of mandibular invasion of oral carcinomas
78,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,Value of additional skull lateral static imaging in whole-body bone imaging for skull bone invasion evaluation in nasopharyngeal carcinoma patients: comparison with CT
116,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,[The value of single photon emission computed tomography-computed tomography in diagnosis of carcinoma invasion of mandible]
167,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_21.h5,"The diagnostic values of MRI, enhanced CT and PET-CT in detecting skull base invasion of nasopharyngeal carcinomas: A comparative study"
210,1,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,Diagnostic accuracy of magnetic resonance imaging (MRI) in the assessment of tumor invasion depth in oral/oropharyngeal cancer
127,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,Neoadjuvant cisplatin and radical cesarean hysterectomy for cervical cancer in pregnancy
4,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,Comparison between magnetic resonance and computed tomography in detecting mandibular invasion in oral cancer: A systematic review and diagnostic meta-analysis: MRI x CT in mandibular invasion
42,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,Evidence for imaging the mandible in the management of oral squamous cell carcinoma: A review
40,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,"Comment on 'Bone SPECT reduces the number of unnecessary mandibular resections in patients with squamous cell carcinoma' [Van Can EM, Oyen WJG, Koole R, Stoelinga PJW. Oral Oncology 2006"
156,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,What is the significance of nasal involvement in nasopharyngeal carcinoma?
228,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,"Perinerural, lymphovascular and depths of invasion in extrapolating nodal metastasis in oral cancer"
124,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,Correlation of imaging and clinical features in the assessment of mandibular invasion of oral carcinomas
78,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,Value of additional skull lateral static imaging in whole-body bone imaging for skull bone invasion evaluation in nasopharyngeal carcinoma patients: comparison with CT
116,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,[The value of single photon emission computed tomography-computed tomography in diagnosis of carcinoma invasion of mandible]
167,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,"The diagnostic values of MRI, enhanced CT and PET-CT in detecting skull base invasion of nasopharyngeal carcinomas: A comparative study"
216,1,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,Relationship between histologic thickness of tongue carcinoma and thickness estimated from preoperative MRI
127,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,Neoadjuvant cisplatin and radical cesarean hysterectomy for cervical cancer in pregnancy
4,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,Comparison between magnetic resonance and computed tomography in detecting mandibular invasion in oral cancer: A systematic review and diagnostic meta-analysis: MRI x CT in mandibular invasion
42,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,Evidence for imaging the mandible in the management of oral squamous cell carcinoma: A review
40,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,"Comment on 'Bone SPECT reduces the number of unnecessary mandibular resections in patients with squamous cell carcinoma' [Van Can EM, Oyen WJG, Koole R, Stoelinga PJW. Oral Oncology 2006"
156,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,What is the significance of nasal involvement in nasopharyngeal carcinoma?
228,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,"Perinerural, lymphovascular and depths of invasion in extrapolating nodal metastasis in oral cancer"
124,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,Correlation of imaging and clinical features in the assessment of mandibular invasion of oral carcinomas
78,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,Value of additional skull lateral static imaging in whole-body bone imaging for skull bone invasion evaluation in nasopharyngeal carcinoma patients: comparison with CT
116,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,[The value of single photon emission computed tomography-computed tomography in diagnosis of carcinoma invasion of mandible]
167,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,"The diagnostic values of MRI, enhanced CT and PET-CT in detecting skull base invasion of nasopharyngeal carcinomas: A comparative study"
234,1,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,"Comment on 'Is preoperative ultrasonography is accurate in measuring tumor thickness in predicting the incidence of cervical metastasis in oral cancers?' (Taylor SM, Drove C, MacEachern, Bullock M, Hart R, Psooy B, Trites J. Oral Oncol 2010"
127,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,Neoadjuvant cisplatin and radical cesarean hysterectomy for cervical cancer in pregnancy
4,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,Comparison between magnetic resonance and computed tomography in detecting mandibular invasion in oral cancer: A systematic review and diagnostic meta-analysis: MRI x CT in mandibular invasion
42,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,Evidence for imaging the mandible in the management of oral squamous cell carcinoma: A review
40,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,"Comment on 'Bone SPECT reduces the number of unnecessary mandibular resections in patients with squamous cell carcinoma' [Van Can EM, Oyen WJG, Koole R, Stoelinga PJW. Oral Oncology 2006"
156,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,What is the significance of nasal involvement in nasopharyngeal carcinoma?
228,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,"Perinerural, lymphovascular and depths of invasion in extrapolating nodal metastasis in oral cancer"
124,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,Correlation of imaging and clinical features in the assessment of mandibular invasion of oral carcinomas
78,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,Value of additional skull lateral static imaging in whole-body bone imaging for skull bone invasion evaluation in nasopharyngeal carcinoma patients: comparison with CT
116,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,[The value of single photon emission computed tomography-computed tomography in diagnosis of carcinoma invasion of mandible]
167,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,"The diagnostic values of MRI, enhanced CT and PET-CT in detecting skull base invasion of nasopharyngeal carcinomas: A comparative study"
235,1,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,Optimal cutoff point in tumor thickness measurement by ultrasonography: From histopathologic standpoint
127,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,Neoadjuvant cisplatin and radical cesarean hysterectomy for cervical cancer in pregnancy
4,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,Comparison between magnetic resonance and computed tomography in detecting mandibular invasion in oral cancer: A systematic review and diagnostic meta-analysis: MRI x CT in mandibular invasion
42,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,Evidence for imaging the mandible in the management of oral squamous cell carcinoma: A review
40,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,"Comment on 'Bone SPECT reduces the number of unnecessary mandibular resections in patients with squamous cell carcinoma' [Van Can EM, Oyen WJG, Koole R, Stoelinga PJW. Oral Oncology 2006"
156,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,What is the significance of nasal involvement in nasopharyngeal carcinoma?
228,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,"Perinerural, lymphovascular and depths of invasion in extrapolating nodal metastasis in oral cancer"
124,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,Correlation of imaging and clinical features in the assessment of mandibular invasion of oral carcinomas
78,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,Value of additional skull lateral static imaging in whole-body bone imaging for skull bone invasion evaluation in nasopharyngeal carcinoma patients: comparison with CT
116,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,[The value of single photon emission computed tomography-computed tomography in diagnosis of carcinoma invasion of mandible]
167,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,"The diagnostic values of MRI, enhanced CT and PET-CT in detecting skull base invasion of nasopharyngeal carcinomas: A comparative study"
251,1,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,Intraoral ultrasonography is useful to evaluate tumor thickness in tongue carcinoma
127,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,Neoadjuvant cisplatin and radical cesarean hysterectomy for cervical cancer in pregnancy
4,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,Comparison between magnetic resonance and computed tomography in detecting mandibular invasion in oral cancer: A systematic review and diagnostic meta-analysis: MRI x CT in mandibular invasion
42,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,Evidence for imaging the mandible in the management of oral squamous cell carcinoma: A review
40,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,"Comment on 'Bone SPECT reduces the number of unnecessary mandibular resections in patients with squamous cell carcinoma' [Van Can EM, Oyen WJG, Koole R, Stoelinga PJW. Oral Oncology 2006"
156,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,What is the significance of nasal involvement in nasopharyngeal carcinoma?
228,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,"Perinerural, lymphovascular and depths of invasion in extrapolating nodal metastasis in oral cancer"
124,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,Correlation of imaging and clinical features in the assessment of mandibular invasion of oral carcinomas
78,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,Value of additional skull lateral static imaging in whole-body bone imaging for skull bone invasion evaluation in nasopharyngeal carcinoma patients: comparison with CT
116,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,[The value of single photon emission computed tomography-computed tomography in diagnosis of carcinoma invasion of mandible]
167,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,"The diagnostic values of MRI, enhanced CT and PET-CT in detecting skull base invasion of nasopharyngeal carcinomas: A comparative study"
252,1,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,The usefulness of intraoral ultrasonography in the evaluation of oral cancer
127,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,Neoadjuvant cisplatin and radical cesarean hysterectomy for cervical cancer in pregnancy
4,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,Comparison between magnetic resonance and computed tomography in detecting mandibular invasion in oral cancer: A systematic review and diagnostic meta-analysis: MRI x CT in mandibular invasion
42,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,Evidence for imaging the mandible in the management of oral squamous cell carcinoma: A review
40,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,"Comment on 'Bone SPECT reduces the number of unnecessary mandibular resections in patients with squamous cell carcinoma' [Van Can EM, Oyen WJG, Koole R, Stoelinga PJW. Oral Oncology 2006"
156,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,What is the significance of nasal involvement in nasopharyngeal carcinoma?
228,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,"Perinerural, lymphovascular and depths of invasion in extrapolating nodal metastasis in oral cancer"
124,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,Correlation of imaging and clinical features in the assessment of mandibular invasion of oral carcinomas
78,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,Value of additional skull lateral static imaging in whole-body bone imaging for skull bone invasion evaluation in nasopharyngeal carcinoma patients: comparison with CT
116,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,[The value of single photon emission computed tomography-computed tomography in diagnosis of carcinoma invasion of mandible]
167,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,"The diagnostic values of MRI, enhanced CT and PET-CT in detecting skull base invasion of nasopharyngeal carcinomas: A comparative study"
258,1,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,Observation of tumour thickness and resection margin at surgical excision of primary oral squamous cell carcinoma - Assessment by ultrasound
127,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,Neoadjuvant cisplatin and radical cesarean hysterectomy for cervical cancer in pregnancy
4,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,Comparison between magnetic resonance and computed tomography in detecting mandibular invasion in oral cancer: A systematic review and diagnostic meta-analysis: MRI x CT in mandibular invasion
42,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,Evidence for imaging the mandible in the management of oral squamous cell carcinoma: A review
40,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,"Comment on 'Bone SPECT reduces the number of unnecessary mandibular resections in patients with squamous cell carcinoma' [Van Can EM, Oyen WJG, Koole R, Stoelinga PJW. Oral Oncology 2006"
156,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,What is the significance of nasal involvement in nasopharyngeal carcinoma?
228,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,"Perinerural, lymphovascular and depths of invasion in extrapolating nodal metastasis in oral cancer"
124,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,Correlation of imaging and clinical features in the assessment of mandibular invasion of oral carcinomas
78,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,Value of additional skull lateral static imaging in whole-body bone imaging for skull bone invasion evaluation in nasopharyngeal carcinoma patients: comparison with CT
116,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,[The value of single photon emission computed tomography-computed tomography in diagnosis of carcinoma invasion of mandible]
167,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,"The diagnostic values of MRI, enhanced CT and PET-CT in detecting skull base invasion of nasopharyngeal carcinomas: A comparative study"
275,1,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_275.h5,Evaluation of tumor thickness in three dimensions on magnetic resonance imaging and its comparison with final histopathology in squamous cell carcinoma of the tongue
127,0,data\Head_and_neck_cancer_bone_noisy_inclusion.csv,output\simulation\Head_and_neck_cancer_bone_noisy_inclusion\state_files\state_Head_and_neck_cancer_bone_noisy_inclusion_275.h5,Neoadjuvant cisplatin and radical cesarean hysterectomy for cervical cancer in pregnancy
