dataset_name,model,query_strategy,balance_strategy,feature_extraction,n_instances,wss95,wss100,rrf5,rrf10,loss,n_states
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_30.h5,nb,max,double,tfidf,1,73.63636363636364,69.33333333333333,33.33333333333333,63.63636363636363,0.08467309753483386,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_39.h5,nb,max,double,tfidf,1,70.63636363636364,69.33333333333333,39.39393939393939,72.72727272727272,0.08369872357010617,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_47.h5,nb,max,double,tfidf,1,73.63636363636364,68.66666666666667,36.36363636363636,72.72727272727272,0.08243203741596022,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_58.h5,nb,max,double,tfidf,1,74.96969696969697,76.0,33.33333333333333,66.66666666666666,0.08613465848192536,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_82.h5,nb,max,double,tfidf,1,73.63636363636364,69.33333333333333,36.36363636363636,66.66666666666666,0.08555003410308874,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_103.h5,nb,max,double,tfidf,1,72.96969696969697,71.66666666666667,36.36363636363636,66.66666666666666,0.08350384877716066,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_107.h5,nb,max,double,tfidf,1,71.3030303030303,70.66666666666667,33.33333333333333,66.66666666666666,0.0836987235701062,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_112.h5,nb,max,double,tfidf,1,72.96969696969697,69.0,36.36363636363636,63.63636363636363,0.08662184546428918,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_121.h5,nb,max,double,tfidf,1,72.96969696969697,69.0,36.36363636363636,63.63636363636363,0.08798596901490789,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_123.h5,nb,max,double,tfidf,1,73.63636363636364,71.0,36.36363636363636,69.69696969696969,0.08301666179479682,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_134.h5,nb,max,double,tfidf,1,74.63636363636364,72.33333333333333,33.33333333333333,63.63636363636363,0.08496540972425216,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_137.h5,nb,max,double,tfidf,1,71.96969696969697,70.66666666666667,33.33333333333333,60.6060606060606,0.0903244665302543,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_147.h5,nb,max,double,tfidf,1,71.63636363636364,69.33333333333333,33.33333333333333,66.66666666666666,0.08769365682548962,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_163.h5,nb,max,double,tfidf,1,71.3030303030303,70.33333333333333,36.36363636363636,63.63636363636363,0.0855500341030888,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_168.h5,nb,max,double,tfidf,1,72.3030303030303,70.0,33.33333333333333,63.63636363636363,0.085452596706616,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_170.h5,nb,max,double,tfidf,1,71.3030303030303,70.0,39.39393939393939,60.6060606060606,0.08662184546428917,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_179.h5,nb,max,double,tfidf,1,76.63636363636364,70.0,36.36363636363636,69.69696969696969,0.08204228783006917,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_181.h5,nb,max,double,tfidf,1,74.63636363636364,70.66666666666667,36.36363636363636,63.63636363636363,0.08301666179479682,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_189.h5,nb,max,double,tfidf,1,73.96969696969697,69.33333333333333,39.39393939393939,72.72727272727272,0.08262691220890576,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_210.h5,nb,max,double,tfidf,1,72.96969696969697,69.66666666666667,39.39393939393939,60.6060606060606,0.0882782812043262,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_216.h5,nb,max,double,tfidf,1,73.63636363636364,71.0,33.33333333333333,66.66666666666666,0.08418591055247002,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_234.h5,nb,max,double,tfidf,1,75.96969696969697,71.0,36.36363636363636,63.63636363636363,0.08097047646886876,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_235.h5,nb,max,double,tfidf,1,73.3030303030303,67.0,36.36363636363636,69.69696969696969,0.08311409919126961,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_251.h5,nb,max,double,tfidf,1,73.96969696969697,68.33333333333333,33.33333333333333,66.66666666666666,0.08632953327487089,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_252.h5,nb,max,double,tfidf,1,73.96969696969697,69.33333333333333,33.33333333333333,66.66666666666666,0.08603722108545259,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_258.h5,nb,max,double,tfidf,1,73.63636363636364,68.33333333333333,36.36363636363636,63.63636363636363,0.08457566013836108,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_275.h5,nb,max,double,tfidf,1,71.63636363636364,72.66666666666667,36.36363636363636,60.6060606060606,0.08788853161843513,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_277.h5,nb,max,double,tfidf,1,71.63636363636364,72.66666666666667,39.39393939393939,60.6060606060606,0.085452596706616,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_281.h5,nb,max,double,tfidf,1,72.63636363636364,72.66666666666667,36.36363636363636,69.69696969696969,0.08369872357010621,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_296.h5,nb,max,double,tfidf,1,74.63636363636364,70.0,39.39393939393939,72.72727272727272,0.08145766345123256,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_298.h5,nb,max,double,tfidf,1,71.3030303030303,68.66666666666667,33.33333333333333,72.72727272727272,0.0839910357595245,1
output/simulation/Head_and_neck_cancer_bone_noisy_inclusion/state_files/state_Head_and_neck_cancer_bone_noisy_inclusion_309.h5,nb,max,double,tfidf,1,71.3030303030303,70.66666666666667,36.36363636363636,72.72727272727272,0.08184741303712366,1
output/simulation/Head_and_neck_cancer_imaging_expert_inclusion/state_files/state_Head_and_neck_cancer_imaging_expert_inclusion_9.h5,nb,max,double,tfidf,1,66.66666666666666,66.66666666666666,37.5,50.0,0.12946428571428573,1
output/simulation/Head_and_neck_cancer_imaging_expert_inclusion/state_files/state_Head_and_neck_cancer_imaging_expert_inclusion_18.h5,nb,max,double,tfidf,1,68.88888888888889,68.88888888888889,37.5,50.0,0.11830357142857142,1
output/simulation/Head_and_neck_cancer_imaging_expert_inclusion/state_files/state_Head_and_neck_cancer_imaging_expert_inclusion_20.h5,nb,max,double,tfidf,1,71.11111111111111,71.11111111111111,25.0,50.0,0.12723214285714285,1
output/simulation/Head_and_neck_cancer_imaging_expert_inclusion/state_files/state_Head_and_neck_cancer_imaging_expert_inclusion_30.h5,nb,max,double,tfidf,1,66.66666666666666,66.66666666666666,25.0,50.0,0.13839285714285712,1
output/simulation/Head_and_neck_cancer_imaging_expert_inclusion/state_files/state_Head_and_neck_cancer_imaging_expert_inclusion_33.h5,nb,max,double,tfidf,1,73.33333333333334,73.33333333333334,12.5,25.0,0.12723214285714285,1
output/simulation/Head_and_neck_cancer_imaging_expert_inclusion/state_files/state_Head_and_neck_cancer_imaging_expert_inclusion_40.h5,nb,max,double,tfidf,1,68.88888888888889,68.88888888888889,37.5,50.0,0.12276785714285714,1
output/simulation/Head_and_neck_cancer_imaging_expert_inclusion/state_files/state_Head_and_neck_cancer_imaging_expert_inclusion_44.h5,nb,max,double,tfidf,1,75.55555555555556,75.55555555555556,37.5,62.5,0.09821428571428571,1
output/simulation/Head_and_neck_cancer_imaging_expert_inclusion/state_files/state_Head_and_neck_cancer_imaging_expert_inclusion_51.h5,nb,max,double,tfidf,1,73.33333333333334,73.33333333333334,12.5,25.0,0.12723214285714285,1
output/simulation/Head_and_neck_cancer_imaging_expert_inclusion/state_files/state_Head_and_neck_cancer_imaging_expert_inclusion_55.h5,nb,max,double,tfidf,1,66.66666666666666,66.66666666666666,37.5,50.0,0.125,1
output/simulation/Head_and_neck_cancer_imaging_fulltext_inclusion/state_files/state_Head_and_neck_cancer_imaging_fulltext_inclusion_18.h5,nb,max,double,tfidf,1,71.1111111111111,71.1111111111111,14.285714285714285,42.857142857142854,0.1377551020408163,1
output/simulation/Head_and_neck_cancer_imaging_fulltext_inclusion/state_files/state_Head_and_neck_cancer_imaging_fulltext_inclusion_20.h5,nb,max,double,tfidf,1,66.66666666666666,66.66666666666666,14.285714285714285,28.57142857142857,0.15306122448979592,1
output/simulation/Head_and_neck_cancer_imaging_fulltext_inclusion/state_files/state_Head_and_neck_cancer_imaging_fulltext_inclusion_30.h5,nb,max,double,tfidf,1,71.1111111111111,71.1111111111111,14.285714285714285,42.857142857142854,0.13520408163265304,1
output/simulation/Head_and_neck_cancer_imaging_fulltext_inclusion/state_files/state_Head_and_neck_cancer_imaging_fulltext_inclusion_33.h5,nb,max,double,tfidf,1,66.66666666666666,66.66666666666666,14.285714285714285,42.857142857142854,0.1326530612244898,1
output/simulation/Head_and_neck_cancer_imaging_fulltext_inclusion/state_files/state_Head_and_neck_cancer_imaging_fulltext_inclusion_40.h5,nb,max,double,tfidf,1,68.88888888888887,68.88888888888887,28.57142857142857,42.857142857142854,0.1326530612244898,1
output/simulation/Head_and_neck_cancer_imaging_fulltext_inclusion/state_files/state_Head_and_neck_cancer_imaging_fulltext_inclusion_44.h5,nb,max,double,tfidf,1,75.55555555555554,75.55555555555554,28.57142857142857,42.857142857142854,0.11479591836734694,1
output/simulation/Head_and_neck_cancer_imaging_fulltext_inclusion/state_files/state_Head_and_neck_cancer_imaging_fulltext_inclusion_51.h5,nb,max,double,tfidf,1,68.88888888888887,68.88888888888887,14.285714285714285,42.857142857142854,0.13010204081632654,1
output/simulation/Head_and_neck_cancer_imaging_fulltext_inclusion/state_files/state_Head_and_neck_cancer_imaging_fulltext_inclusion_55.h5,nb,max,double,tfidf,1,73.33333333333331,73.33333333333331,28.57142857142857,42.857142857142854,0.11989795918367348,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_1.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,11.76470588235294,23.52941176470588,0.20273109243697482,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_3.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.18907563025210083,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_6.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.1869747899159664,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_8.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.18382352941176472,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_9.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.19537815126050417,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_10.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,11.76470588235294,23.52941176470588,0.20378151260504196,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_18.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.19117647058823528,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_20.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,11.76470588235294,23.52941176470588,0.20378151260504201,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_23.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,11.76470588235294,23.52941176470588,0.19432773109243695,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_30.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.18907563025210083,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_31.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.17962184873949583,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_32.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.18907563025210083,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_33.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.18172268907563024,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_34.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.18172268907563024,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_40.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.18487394957983194,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_44.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.19012605042016806,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_51.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.18172268907563024,1
output/simulation/Head_and_neck_cancer_imaging_noisy_inclusion/state_files/state_Head_and_neck_cancer_imaging_noisy_inclusion_55.h5,nb,max,double,tfidf,1,48.88888888888888,48.88888888888888,17.64705882352941,29.41176470588235,0.1964285714285714,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_1.h5,nb,max,double,tfidf,1,72.88135593220339,72.88135593220339,0.0,9.090909090909092,0.17408123791102514,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_3.h5,nb,max,double,tfidf,1,45.19774011299435,45.19774011299435,27.272727272727273,36.36363636363637,0.13104448742746613,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_15.h5,nb,max,double,tfidf,1,44.067796610169495,44.067796610169495,27.272727272727273,45.45454545454545,0.13007736943907156,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_17.h5,nb,max,double,tfidf,1,41.24293785310734,41.24293785310734,9.090909090909092,54.54545454545455,0.144100580270793,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_35.h5,nb,max,double,tfidf,1,44.067796610169495,44.067796610169495,27.272727272727273,36.36363636363637,0.13684719535783366,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_48.h5,nb,max,double,tfidf,1,36.15819209039548,36.15819209039548,18.181818181818183,36.36363636363637,0.15377176015473887,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_51.h5,nb,max,double,tfidf,1,43.502824858757066,43.502824858757066,9.090909090909092,45.45454545454545,0.15135396518375238,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_59.h5,nb,max,double,tfidf,1,42.3728813559322,42.3728813559322,18.181818181818183,54.54545454545455,0.13442940038684717,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_66.h5,nb,max,double,tfidf,1,44.632768361581924,44.632768361581924,36.36363636363637,36.36363636363637,0.13588007736943908,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_68.h5,nb,max,double,tfidf,1,42.93785310734464,42.93785310734464,9.090909090909092,45.45454545454545,0.1513539651837524,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_82.h5,nb,max,double,tfidf,1,44.067796610169495,44.067796610169495,27.272727272727273,45.45454545454545,0.13636363636363638,1
output/simulation/Obstetric_emergency_training_expert_inclusion/state_files/state_Obstetric_emergency_training_expert_inclusion_155.h5,nb,max,double,tfidf,1,42.93785310734464,42.93785310734464,36.36363636363637,36.36363636363637,0.1349129593810445,1
output/simulation/Obstetric_emergency_training_fulltext_inclusion/state_files/state_Obstetric_emergency_training_fulltext_inclusion_15.h5,nb,max,double,tfidf,1,86.4406779661017,86.4406779661017,33.333333333333336,83.33333333333334,0.06914893617021277,1
output/simulation/Obstetric_emergency_training_fulltext_inclusion/state_files/state_Obstetric_emergency_training_fulltext_inclusion_17.h5,nb,max,double,tfidf,1,85.31073446327683,85.31073446327683,33.333333333333336,50.0,0.0851063829787234,1
output/simulation/Obstetric_emergency_training_fulltext_inclusion/state_files/state_Obstetric_emergency_training_fulltext_inclusion_35.h5,nb,max,double,tfidf,1,89.83050847457628,89.83050847457628,50.0,100.0,0.05407801418439715,1
output/simulation/Obstetric_emergency_training_fulltext_inclusion/state_files/state_Obstetric_emergency_training_fulltext_inclusion_48.h5,nb,max,double,tfidf,1,88.70056497175142,88.70056497175142,33.333333333333336,83.33333333333334,0.06560283687943262,1
output/simulation/Obstetric_emergency_training_fulltext_inclusion/state_files/state_Obstetric_emergency_training_fulltext_inclusion_59.h5,nb,max,double,tfidf,1,85.87570621468927,85.87570621468927,33.333333333333336,83.33333333333334,0.06826241134751772,1
output/simulation/Obstetric_emergency_training_fulltext_inclusion/state_files/state_Obstetric_emergency_training_fulltext_inclusion_66.h5,nb,max,double,tfidf,1,85.87570621468927,85.87570621468927,50.0,83.33333333333334,0.06560283687943262,1
output/simulation/Obstetric_emergency_training_fulltext_inclusion/state_files/state_Obstetric_emergency_training_fulltext_inclusion_82.h5,nb,max,double,tfidf,1,85.31073446327683,85.31073446327683,33.333333333333336,66.66666666666667,0.07180851063829786,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_1.h5,nb,max,double,tfidf,1,42.93785310734462,42.93785310734462,0.0,35.29411764705882,0.15863579474342934,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_3.h5,nb,max,double,tfidf,1,41.80790960451976,41.80790960451976,41.17647058823529,47.05882352941176,0.1373591989987484,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_8.h5,nb,max,double,tfidf,1,35.0282485875706,35.0282485875706,17.64705882352941,47.05882352941176,0.14173967459324152,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_15.h5,nb,max,double,tfidf,1,37.853107344632754,37.853107344632754,41.17647058823529,47.05882352941176,0.14111389236545685,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_17.h5,nb,max,double,tfidf,1,38.98305084745761,38.98305084745761,23.52941176470588,58.8235294117647,0.13548185231539425,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_19.h5,nb,max,double,tfidf,1,38.41807909604518,38.41807909604518,41.17647058823529,47.05882352941176,0.14768460575719652,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_35.h5,nb,max,double,tfidf,1,38.98305084745761,38.98305084745761,29.41176470588235,52.94117647058823,0.13454317897371718,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_42.h5,nb,max,double,tfidf,1,41.24293785310733,41.24293785310733,17.64705882352941,41.17647058823529,0.14424280350438043,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_46.h5,nb,max,double,tfidf,1,40.6779661016949,40.6779661016949,23.52941176470588,41.17647058823529,0.14080100125156444,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_48.h5,nb,max,double,tfidf,1,41.24293785310733,41.24293785310733,29.41176470588235,58.8235294117647,0.12891113892365455,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_51.h5,nb,max,double,tfidf,1,43.50282485875705,43.50282485875705,17.64705882352941,41.17647058823529,0.1436170212765957,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_59.h5,nb,max,double,tfidf,1,38.41807909604518,38.41807909604518,29.41176470588235,52.94117647058823,0.139549436795995,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_63.h5,nb,max,double,tfidf,1,41.24293785310733,41.24293785310733,17.64705882352941,41.17647058823529,0.14299123904881098,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_66.h5,nb,max,double,tfidf,1,37.853107344632754,37.853107344632754,35.29411764705882,52.94117647058823,0.13423028785982477,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_68.h5,nb,max,double,tfidf,1,40.6779661016949,40.6779661016949,17.64705882352941,41.17647058823529,0.14549436795994988,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_82.h5,nb,max,double,tfidf,1,45.76271186440677,45.76271186440677,35.29411764705882,47.05882352941176,0.13141426783479349,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_95.h5,nb,max,double,tfidf,1,40.11299435028247,40.11299435028247,5.88235294117647,41.17647058823529,0.1667709637046308,1
output/simulation/Obstetric_emergency_training_noisy_inclusion/state_files/state_Obstetric_emergency_training_noisy_inclusion_155.h5,nb,max,double,tfidf,1,41.24293785310733,41.24293785310733,23.52941176470588,52.94117647058823,0.14142678347934923,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_17.h5,nb,max,double,tfidf,1,65.99281221922732,68.86792452830188,42.85714285714286,71.42857142857143,0.09666119321291736,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_20.h5,nb,max,double,tfidf,1,65.04941599281223,68.39622641509433,28.571428571428573,66.66666666666667,0.10837438423645321,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_27.h5,nb,max,double,tfidf,1,66.70035938903864,66.74528301886792,33.333333333333336,66.66666666666667,0.10574712643678164,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_41.h5,nb,max,double,tfidf,1,67.40790655884996,70.04716981132076,38.095238095238095,66.66666666666667,0.10684181718664479,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_43.h5,nb,max,double,tfidf,1,64.81356693620845,67.9245283018868,33.333333333333336,61.904761904761905,0.10377668308702791,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_76.h5,nb,max,double,tfidf,1,65.52111410601977,67.9245283018868,38.095238095238095,71.42857142857143,0.09709906951286262,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_77.h5,nb,max,double,tfidf,1,66.46451033243487,64.15094339622641,23.80952380952381,61.904761904761905,0.11494252873563218,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_104.h5,nb,max,double,tfidf,1,69.53054806828392,66.74528301886792,33.333333333333336,66.66666666666667,0.09874110563765737,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_120.h5,nb,max,double,tfidf,1,65.99281221922732,67.45283018867924,38.095238095238095,61.904761904761905,0.10607553366174055,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_160.h5,nb,max,double,tfidf,1,63.162623539982036,66.50943396226415,33.333333333333336,61.904761904761905,0.11078270388615216,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_161.h5,nb,max,double,tfidf,1,70.00224618149147,72.87735849056604,28.571428571428573,66.66666666666667,0.09600437876299946,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_201.h5,nb,max,double,tfidf,1,68.11545372866128,66.50943396226415,33.333333333333336,61.904761904761905,0.10968801313628901,1
output/simulation/Post_intensive_care_treatment_expert_inclusion/state_files/state_Post_intensive_care_treatment_expert_inclusion_219.h5,nb,max,double,tfidf,1,65.52111410601977,68.63207547169812,33.333333333333336,61.904761904761905,0.10421455938697316,1
